0.828651	-0.294424	-0.189779	-3.572735
0.828461	-0.298009	-0.189765	-3.585016
0.828271	-0.301606	-0.189750	-3.597265
0.828082	-0.305215	-0.189735	-3.609482
0.827892	-0.308837	-0.189719	-3.621667
0.827702	-0.312471	-0.189703	-3.633818
0.827512	-0.316117	-0.189687	-3.645937
0.827323	-0.319775	-0.189670	-3.658022
0.827133	-0.323445	-0.189653	-3.670075
0.826943	-0.327127	-0.189636	-3.682093
0.826754	-0.330821	-0.189619	-3.694078
0.826564	-0.334527	-0.189601	-3.706029
0.826375	-0.338245	-0.189583	-3.717947
0.826185	-0.341975	-0.189565	-3.729829
0.825996	-0.345717	-0.189546	-3.741678
0.825806	-0.349470	-0.189527	-3.753491
0.825617	-0.353235	-0.189508	-3.765270
0.825427	-0.357012	-0.189488	-3.777014
0.825238	-0.360801	-0.189469	-3.788723
0.825048	-0.364601	-0.189449	-3.800396
0.824859	-0.368414	-0.189429	-3.812034
0.824669	-0.372237	-0.189408	-3.823636
0.824480	-0.376072	-0.189387	-3.835202
0.824291	-0.379919	-0.189366	-3.846732
0.824101	-0.383777	-0.189345	-3.858225
0.823912	-0.387647	-0.189324	-3.869682
0.823723	-0.391528	-0.189302	-3.881102
0.823533	-0.395421	-0.189280	-3.892486
0.823344	-0.399324	-0.189258	-3.903832
0.823155	-0.403240	-0.189236	-3.915142
0.822966	-0.407166	-0.189214	-3.926413
0.822776	-0.411104	-0.189191	-3.937647
0.822587	-0.415052	-0.189168	-3.948844
0.822398	-0.419012	-0.189145	-3.960002
0.822209	-0.422984	-0.189122	-3.971123
0.822020	-0.426966	-0.189099	-3.982205
0.821831	-0.430959	-0.189075	-3.993248
0.821642	-0.434963	-0.189051	-4.004253
0.821453	-0.438979	-0.189027	-4.015219
0.821264	-0.443005	-0.189003	-4.026146
0.821075	-0.447042	-0.188979	-4.037034
0.820886	-0.451090	-0.188954	-4.047882
0.820697	-0.455148	-0.188930	-4.058691
0.820508	-0.459218	-0.188905	-4.069460
0.820319	-0.463298	-0.188880	-4.080189
0.820130	-0.467389	-0.188855	-4.090879
0.819941	-0.471490	-0.188830	-4.101528
0.819753	-0.475602	-0.188804	-4.112136
0.819564	-0.479725	-0.188779	-4.122704
0.819375	-0.483858	-0.188753	-4.133232
0.819186	-0.488002	-0.188727	-4.143718
0.818998	-0.492156	-0.188701	-4.154164
0.818809	-0.496321	-0.188675	-4.164568
0.818620	-0.500496	-0.188649	-4.174931
0.818432	-0.504681	-0.188622	-4.185252
0.818243	-0.508877	-0.188596	-4.195532
0.818054	-0.513082	-0.188569	-4.205769
0.817866	-0.517298	-0.188542	-4.215965
0.817677	-0.521524	-0.188516	-4.226119
0.817489	-0.525761	-0.188489	-4.236230
0.817300	-0.530007	-0.188461	-4.246298
0.817112	-0.534263	-0.188434	-4.256324
0.816924	-0.538530	-0.188407	-4.266308
0.816735	-0.542806	-0.188379	-4.276248
0.816547	-0.547092	-0.188352	-4.286145
0.816359	-0.551388	-0.188324	-4.295999
0.816170	-0.555694	-0.188296	-4.305809
0.815982	-0.560009	-0.188269	-4.315576
0.815794	-0.564335	-0.188241	-4.325299
0.815606	-0.568670	-0.188213	-4.334978
0.815417	-0.573014	-0.188184	-4.344613
0.815229	-0.577368	-0.188156	-4.354204
0.815041	-0.581732	-0.188128	-4.363751
0.814853	-0.586105	-0.188099	-4.373253
0.814665	-0.590488	-0.188071	-4.382711
0.814477	-0.594880	-0.188042	-4.392124
0.814289	-0.599282	-0.188014	-4.401492
0.814101	-0.603693	-0.187985	-4.410814
0.813913	-0.608113	-0.187956	-4.420092
0.813725	-0.612542	-0.187927	-4.429325
0.813537	-0.616981	-0.187898	-4.438512
0.813349	-0.621428	-0.187869	-4.447653
0.813161	-0.625885	-0.187840	-4.456749
0.812974	-0.630351	-0.187810	-4.465799
0.812786	-0.634826	-0.187781	-4.474803
0.812598	-0.639309	-0.187752	-4.483761
0.812410	-0.643802	-0.187722	-4.492673
0.812223	-0.648304	-0.187693	-4.501538
0.812035	-0.652814	-0.187663	-4.510357
0.811847	-0.657333	-0.187633	-4.519129
0.811660	-0.661861	-0.187604	-4.527855
0.811472	-0.666397	-0.187574	-4.536533
0.811285	-0.670943	-0.187544	-4.545165
0.811097	-0.675496	-0.187514	-4.553750
